,provincia,poblacion,total,nuevas,probables,lat,lng,created_at
380,Sto. Domingo Tsáchilas,511151,6,0,0,-0.254167,-79.171944,10/04/2020
381,Sucumbíos,230503,1,0,0,0.084722,-76.882778,10/04/2020
382,Tungurahua,590600,4,0,0,-1.241667,-78.619722,10/04/2020
383,Zamora Chinchipe,120416,1,1,0,-4.12,-78.8,10/04/2020
384,Azuay,881394,6,0,0,-2.897414,-79.004481,11/04/2020
385,Bolívar,209933,2,1,0,-1.605556,-79.003056,11/04/2020
386,Carchi,186869,2,1,0,0.81218,-77.71633,11/04/2020
387,Cañar,281396,4,1,0,-2.733333,-78.833333,11/04/2020
388,Chimborazo,524004,15,1,0,-1.674347,-78.648294,11/04/2020
389,Cotopaxi,488716,6,1,0,-0.933333,-78.616667,11/04/2020
390,El Oro,715751,23,2,0,-3.266667,-79.966667,11/04/2020
391,Esmeraldas,591083,7,0,0,1.05,-79.2,11/04/2020
392,Galápagos,33042,1,0,0,-0.7999999999999999,-89.4,11/04/2020
393,Guayas,4387434,165,6,0,-2.183333,-79.883333,11/04/2020
394,Imbabura,476257,2,0,0,0.362678,-78.130667,11/04/2020
395,Loja,521154,2,0,0,-3.983333,-79.2,11/04/2020
396,Los Ríos,921763,14,1,0,-1.8,-79.533333,11/04/2020
397,Manabí,1562079,22,2,0,-1.056181,-80.455217,11/04/2020
398,Morona Santiago,196535,0,0,0,-2.3,-78.116667,11/04/2020
399,Napo,133705,0,0,0,-0.989,-77.8159,11/04/2020
400,Orellana,161338,0,0,0,-0.466667,-76.966667,11/04/2020
401,Pastaza,114202,0,0,0,-1.066667,-78.001111,11/04/2020
402,Pichincha,3228233,26,1,0,-0.218611,-78.509722,11/04/2020
403,Santa Elena,401178,5,0,0,-2.2267,-80.8583,11/04/2020
404,Sto. Domingo Tsáchilas,511151,6,0,0,-0.254167,-79.171944,11/04/2020
405,Sucumbíos,230503,1,0,0,0.084722,-76.882778,11/04/2020
406,Tungurahua,590600,5,1,0,-1.241667,-78.619722,11/04/2020
407,Zamora Chinchipe,120416,1,0,0,-4.12,-78.8,11/04/2020
408,Azuay,881394,7,1,0,-2.897414,-79.004481,12/04/2020
409,Bolívar,209933,2,0,0,-1.605556,-79.003056,12/04/2020
410,Carchi,186869,2,0,0,0.81218,-77.71633,12/04/2020
411,Cañar,281396,4,0,0,-2.733333,-78.833333,12/04/2020
412,Chimborazo,524004,15,0,0,-1.674347,-78.648294,12/04/2020
413,Cotopaxi,488716,7,1,0,-0.933333,-78.616667,12/04/2020
414,El Oro,715751,27,4,0,-3.266667,-79.966667,12/04/2020
415,Esmeraldas,591083,7,0,0,1.05,-79.2,12/04/2020
416,Galápagos,33042,1,0,0,-0.7999999999999999,-89.4,12/04/2020
417,Guayas,4387434,168,3,0,-2.183333,-79.883333,12/04/2020
418,Imbabura,476257,3,1,0,0.362678,-78.130667,12/04/2020
419,Loja,521154,2,0,0,-3.983333,-79.2,12/04/2020
420,Los Ríos,921763,13,-1,0,-1.8,-79.533333,12/04/2020
421,Manabí,1562079,29,7,0,-1.056181,-80.455217,12/04/2020
422,Morona Santiago,196535,0,0,0,-2.3,-78.116667,12/04/2020
423,Napo,133705,0,0,0,-0.989,-77.8159,12/04/2020
424,Orellana,161338,0,0,0,-0.466667,-76.966667,12/04/2020
425,Pastaza,114202,0,0,0,-1.066667,-78.001111,12/04/2020
426,Pichincha,3228233,26,0,0,-0.218611,-78.509722,12/04/2020
427,Santa Elena,401178,5,0,0,-2.2267,-80.8583,12/04/2020
428,Sto. Domingo Tsáchilas,511151,8,2,0,-0.254167,-79.171944,12/04/2020
429,Sucumbíos,230503,1,0,0,0.084722,-76.882778,12/04/2020
430,Tungurahua,590600,5,0,0,-1.241667,-78.619722,12/04/2020
431,Zamora Chinchipe,120416,1,0,0,-4.12,-78.8,12/04/2020
432,Azuay,881394,7,0,0,-2.897414,-79.004481,13/04/2020
433,Bolívar,209933,2,0,0,-1.605556,-79.003056,13/04/2020
434,Carchi,186869,3,1,0,0.81218,-77.71633,13/04/2020
435,Cañar,281396,6,2,0,-2.733333,-78.833333,13/04/2020
436,Chimborazo,524004,17,2,0,-1.674347,-78.648294,13/04/2020
437,Cotopaxi,488716,8,1,0,-0.933333,-78.616667,13/04/2020
438,El Oro,715751,34,7,0,-3.266667,-79.966667,13/04/2020
439,Esmeraldas,591083,7,0,0,1.05,-79.2,13/04/2020
440,Galápagos,33042,1,0,0,-0.7999999999999999,-89.4,13/04/2020
441,Guayas,4387434,172,4,0,-2.183333,-79.883333,13/04/2020
442,Imbabura,476257,3,0,0,0.362678,-78.130667,13/04/2020
443,Loja,521154,2,0,0,-3.983333,-79.2,13/04/2020
444,Los Ríos,921763,13,0,0,-1.8,-79.533333,13/04/2020
445,Manabí,1562079,32,3,0,-1.056181,-80.455217,13/04/2020
446,Morona Santiago,196535,0,0,0,-2.3,-78.116667,13/04/2020
447,Napo,133705,0,0,0,-0.989,-77.8159,13/04/2020
448,Orellana,161338,0,0,0,-0.466667,-76.966667,13/04/2020
449,Pastaza,114202,0,0,0,-1.066667,-78.001111,13/04/2020
450,Pichincha,3228233,26,0,0,-0.218611,-78.509722,13/04/2020
451,Santa Elena,401178,5,0,0,-2.2267,-80.8583,13/04/2020
452,Sto. Domingo Tsáchilas,511151,9,1,0,-0.254167,-79.171944,13/04/2020
453,Sucumbíos,230503,1,0,0,0.084722,-76.882778,13/04/2020
454,Tungurahua,590600,6,1,0,-1.241667,-78.619722,13/04/2020
455,Zamora Chinchipe,120416,1,0,0,-4.12,-78.8,13/04/2020
456,Azuay,881394,7,0,0,-2.897414,-79.004481,14/04/2020
457,Bolívar,209933,2,0,0,-1.605556,-79.003056,14/04/2020
458,Carchi,186869,3,0,0,0.81218,-77.71633,14/04/2020
459,Cañar,281396,6,0,0,-2.733333,-78.833333,14/04/2020
460,Chimborazo,524004,18,1,0,-1.674347,-78.648294,14/04/2020
461,Cotopaxi,488716,8,0,0,-0.933333,-78.616667,14/04/2020
462,El Oro,715751,39,5,0,-3.266667,-79.966667,14/04/2020
463,Esmeraldas,591083,7,0,0,1.05,-79.2,14/04/2020
464,Galápagos,33042,1,0,0,-0.7999999999999999,-89.4,14/04/2020
465,Guayas,4387434,173,1,0,-2.183333,-79.883333,14/04/2020
466,Imbabura,476257,3,0,0,0.362678,-78.130667,14/04/2020
467,Loja,521154,4,2,0,-3.983333,-79.2,14/04/2020
468,Los Ríos,921763,13,0,0,-1.8,-79.533333,14/04/2020
469,Manabí,1562079,32,0,0,-1.056181,-80.455217,14/04/2020
470,Morona Santiago,196535,0,0,0,-2.3,-78.116667,14/04/2020
471,Napo,133705,0,0,0,-0.989,-77.8159,14/04/2020
472,Orellana,161338,0,0,0,-0.466667,-76.966667,14/04/2020
473,Pastaza,114202,0,0,0,-1.066667,-78.001111,14/04/2020
474,Pichincha,3228233,31,5,0,-0.218611,-78.509722,14/04/2020
475,Santa Elena,401178,5,0,0,-2.2267,-80.8583,14/04/2020
476,Sto. Domingo Tsáchilas,511151,9,0,0,-0.254167,-79.171944,14/04/2020
477,Sucumbíos,230503,1,0,0,0.084722,-76.882778,14/04/2020
478,Tungurahua,590600,6,0,0,-1.241667,-78.619722,14/04/2020
479,Zamora Chinchipe,120416,1,0,0,-4.12,-78.8,14/04/2020
480,Azuay,881394,7,0,0,-2.897414,-79.004481,15/04/2020
481,Bolívar,209933,2,0,0,-1.605556,-79.003056,15/04/2020
482,Carchi,186869,3,0,0,0.81218,-77.71633,15/04/2020
483,Cañar,281396,6,0,0,-2.733333,-78.833333,15/04/2020
484,Chimborazo,524004,18,0,0,-1.674347,-78.648294,15/04/2020
485,Cotopaxi,488716,9,1,0,-0.933333,-78.616667,15/04/2020
486,El Oro,715751,39,0,0,-3.266667,-79.966667,15/04/2020
487,Esmeraldas,591083,7,0,0,1.05,-79.2,15/04/2020
488,Galápagos,33042,1,0,0,-0.7999999999999999,-89.4,15/04/2020
489,Guayas,4387434,185,12,0,-2.183333,-79.883333,15/04/2020
490,Imbabura,476257,5,2,0,0.362678,-78.130667,15/04/2020
491,Loja,521154,4,0,0,-3.983333,-79.2,15/04/2020
492,Los Ríos,921763,13,0,0,-1.8,-79.533333,15/04/2020
493,Manabí,1562079,33,1,0,-1.056181,-80.455217,15/04/2020
494,Morona Santiago,196535,0,0,0,-2.3,-78.116667,15/04/2020
495,Napo,133705,0,0,0,-0.989,-77.8159,15/04/2020
496,Orellana,161338,0,0,0,-0.466667,-76.966667,15/04/2020
497,Pastaza,114202,0,0,0,-1.066667,-78.001111,15/04/2020
498,Pichincha,3228233,33,2,0,-0.218611,-78.509722,15/04/2020
499,Santa Elena,401178,5,0,0,-2.2267,-80.8583,15/04/2020
500,Sto. Domingo Tsáchilas,511151,10,1,0,-0.254167,-79.171944,15/04/2020
501,Sucumbíos,230503,1,0,0,0.084722,-76.882778,15/04/2020
502,Tungurahua,590600,6,0,0,-1.241667,-78.619722,15/04/2020
503,Zamora Chinchipe,120416,1,0,0,-4.12,-78.8,15/04/2020
504,Azuay,881394,11,4,0,-2.897414,-79.004481,16/04/2020
505,Bolívar,209933,2,0,0,-1.605556,-79.003056,16/04/2020
506,Carchi,186869,3,0,0,0.81218,-77.71633,16/04/2020
507,Cañar,281396,8,2,0,-2.733333,-78.833333,16/04/2020
508,Chimborazo,524004,18,0,0,-1.674347,-78.648294,16/04/2020
509,Cotopaxi,488716,9,0,0,-0.933333,-78.616667,16/04/2020
510,El Oro,715751,39,0,0,-3.266667,-79.966667,16/04/2020
511,Esmeraldas,591083,7,0,0,1.05,-79.2,16/04/2020
512,Galápagos,33042,1,0,0,-0.7999999999999999,-89.4,16/04/2020
513,Guayas,4387434,187,2,0,-2.183333,-79.883333,16/04/2020
514,Imbabura,476257,5,0,0,0.362678,-78.130667,16/04/2020
515,Loja,521154,4,0,0,-3.983333,-79.2,16/04/2020
516,Los Ríos,921763,16,3,0,-1.8,-79.533333,16/04/2020
517,Manabí,1562079,34,1,0,-1.056181,-80.455217,16/04/2020
518,Morona Santiago,196535,0,0,0,-2.3,-78.116667,16/04/2020
519,Napo,133705,0,0,0,-0.989,-77.8159,16/04/2020
520,Orellana,161338,0,0,0,-0.466667,-76.966667,16/04/2020
521,Pastaza,114202,0,0,0,-1.066667,-78.001111,16/04/2020
522,Pichincha,3228233,34,1,0,-0.218611,-78.509722,16/04/2020
523,Santa Elena,401178,5,0,0,-2.2267,-80.8583,16/04/2020
524,Sto. Domingo Tsáchilas,511151,11,1,0,-0.254167,-79.171944,16/04/2020
525,Sucumbíos,230503,1,0,0,0.084722,-76.882778,16/04/2020
526,Tungurahua,590600,7,1,0,-1.241667,-78.619722,16/04/2020
527,Zamora Chinchipe,120416,1,0,0,-4.12,-78.8,16/04/2020
528,Azuay,881394,11,0,0,-2.897414,-79.004481,17/04/2020
529,Bolívar,209933,5,3,0,-1.605556,-79.003056,17/04/2020
530,Carchi,186869,3,0,0,0.81218,-77.71633,17/04/2020
531,Cañar,281396,8,0,0,-2.733333,-78.833333,17/04/2020
532,Chimborazo,524004,18,0,0,-1.674347,-78.648294,17/04/2020
533,Cotopaxi,488716,9,0,0,-0.933333,-78.616667,17/04/2020
534,El Oro,715751,41,2,0,-3.266667,-79.966667,17/04/2020
535,Esmeraldas,591083,7,0,0,1.05,-79.2,17/04/2020
536,Galápagos,33042,1,0,0,-0.7999999999999999,-89.4,17/04/2020
537,Guayas,4387434,193,6,0,-2.183333,-79.883333,17/04/2020
538,Imbabura,476257,5,0,0,0.362678,-78.130667,17/04/2020
539,Loja,521154,4,0,0,-3.983333,-79.2,17/04/2020
540,Los Ríos,921763,16,0,0,-1.8,-79.533333,17/04/2020
541,Manabí,1562079,35,1,0,-1.056181,-80.455217,17/04/2020
542,Morona Santiago,196535,0,0,0,-2.3,-78.116667,17/04/2020
543,Napo,133705,0,0,0,-0.989,-77.8159,17/04/2020
544,Orellana,161338,0,0,0,-0.466667,-76.966667,17/04/2020
545,Pastaza,114202,2,2,0,-1.066667,-78.001111,17/04/2020
546,Pichincha,3228233,38,4,0,-0.218611,-78.509722,17/04/2020
547,Santa Elena,401178,5,0,0,-2.2267,-80.8583,17/04/2020
548,Sto. Domingo Tsáchilas,511151,11,0,0,-0.254167,-79.171944,17/04/2020
549,Sucumbíos,230503,1,0,0,0.084722,-76.882778,17/04/2020
550,Tungurahua,590600,7,0,0,-1.241667,-78.619722,17/04/2020
551,Zamora Chinchipe,120416,1,0,0,-4.12,-78.8,17/04/2020
552,Azuay,881394,11,0,0,-2.897414,-79.004481,18/04/2020
553,Bolívar,209933,5,0,0,-1.605556,-79.003056,18/04/2020
554,Carchi,186869,3,0,0,0.81218,-77.71633,18/04/2020
555,Cañar,281396,8,0,0,-2.733333,-78.833333,18/04/2020
556,Chimborazo,524004,23,5,0,-1.674347,-78.648294,18/04/2020
557,Cotopaxi,488716,10,1,0,-0.933333,-78.616667,18/04/2020
558,El Oro,715751,46,5,0,-3.266667,-79.966667,18/04/2020
559,Esmeraldas,591083,7,0,0,1.05,-79.2,18/04/2020
560,Galápagos,33042,1,0,0,-0.7999999999999999,-89.4,18/04/2020
561,Guayas,4387434,207,14,0,-2.183333,-79.883333,18/04/2020
562,Imbabura,476257,5,0,0,0.362678,-78.130667,18/04/2020
563,Loja,521154,5,1,0,-3.983333,-79.2,18/04/2020
564,Los Ríos,921763,18,2,0,-1.8,-79.533333,18/04/2020
565,Manabí,1562079,41,6,0,-1.056181,-80.455217,18/04/2020
566,Morona Santiago,196535,0,0,0,-2.3,-78.116667,18/04/2020
567,Napo,133705,0,0,0,-0.989,-77.8159,18/04/2020
568,Orellana,161338,0,0,0,-0.466667,-76.966667,18/04/2020
569,Pastaza,114202,2,0,0,-1.066667,-78.001111,18/04/2020
570,Pichincha,3228233,39,1,0,-0.218611,-78.509722,18/04/2020
571,Santa Elena,401178,5,0,0,-2.2267,-80.8583,18/04/2020
572,Sto. Domingo Tsáchilas,511151,11,0,0,-0.254167,-79.171944,18/04/2020
573,Sucumbíos,230503,1,0,0,0.084722,-76.882778,18/04/2020
574,Tungurahua,590600,7,0,0,-1.241667,-78.619722,18/04/2020
575,Zamora Chinchipe,120416,1,0,0,-4.12,-78.8,18/04/2020
576,Azuay,881394,11,0,0,-2.897414,-79.004481,19/04/2020
577,Bolívar,209933,6,1,0,-1.605556,-79.003056,19/04/2020
578,Carchi,186869,3,0,0,0.81218,-77.71633,19/04/2020
579,Cañar,281396,8,0,0,-2.733333,-78.833333,19/04/2020
580,Chimborazo,524004,24,1,0,-1.674347,-78.648294,19/04/2020
581,Cotopaxi,488716,11,1,0,-0.933333,-78.616667,19/04/2020
582,El Oro,715751,51,5,0,-3.266667,-79.966667,19/04/2020
583,Esmeraldas,591083,7,0,0,1.05,-79.2,19/04/2020
584,Galápagos,33042,1,0,0,-0.7999999999999999,-89.4,19/04/2020
585,Guayas,4387434,208,1,0,-2.183333,-79.883333,19/04/2020
586,Imbabura,476257,5,0,0,0.362678,-78.130667,19/04/2020
587,Loja,521154,5,0,0,-3.983333,-79.2,19/04/2020
588,Los Ríos,921763,18,0,0,-1.8,-79.533333,19/04/2020
589,Manabí,1562079,42,1,0,-1.056181,-80.455217,19/04/2020
590,Morona Santiago,196535,0,0,0,-2.3,-78.116667,19/04/2020
591,Napo,133705,1,1,0,-0.989,-77.8159,19/04/2020
592,Orellana,161338,0,0,0,-0.466667,-76.966667,19/04/2020
593,Pastaza,114202,2,0,0,-1.066667,-78.001111,19/04/2020
594,Pichincha,3228233,43,4,0,-0.218611,-78.509722,19/04/2020
595,Santa Elena,401178,5,0,0,-2.2267,-80.8583,19/04/2020
596,Sto. Domingo Tsáchilas,511151,13,2,0,-0.254167,-79.171944,19/04/2020
597,Sucumbíos,230503,1,0,0,0.084722,-76.882778,19/04/2020
598,Tungurahua,590600,8,1,0,-1.241667,-78.619722,19/04/2020
599,Zamora Chinchipe,120416,1,0,0,-4.12,-78.8,19/04/2020
600,Azuay,881394,11,0,0,-2.897414,-79.004481,20/04/2020
601,Bolívar,209933,6,0,0,-1.605556,-79.003056,20/04/2020
602,Carchi,186869,3,0,0,0.81218,-77.71633,20/04/2020
603,Cañar,281396,8,0,0,-2.733333,-78.833333,20/04/2020
604,Chimborazo,524004,24,0,0,-1.674347,-78.648294,20/04/2020
605,Cotopaxi,488716,11,0,0,-0.933333,-78.616667,20/04/2020
606,El Oro,715751,56,5,0,-3.266667,-79.966667,20/04/2020
607,Esmeraldas,591083,7,0,0,1.05,-79.2,20/04/2020
608,Galápagos,33042,1,0,0,-0.7999999999999999,-89.4,20/04/2020
609,Guayas,4387434,232,24,0,-2.183333,-79.883333,20/04/2020
610,Imbabura,476257,5,0,0,0.362678,-78.130667,20/04/2020
611,Loja,521154,5,0,0,-3.983333,-79.2,20/04/2020
612,Los Ríos,921763,19,1,0,-1.8,-79.533333,20/04/2020
613,Manabí,1562079,43,1,0,-1.056181,-80.455217,20/04/2020
614,Morona Santiago,196535,0,0,0,-2.3,-78.116667,20/04/2020
615,Napo,133705,1,0,0,-0.989,-77.8159,20/04/2020
616,Orellana,161338,0,0,0,-0.466667,-76.966667,20/04/2020
617,Pastaza,114202,2,0,0,-1.066667,-78.001111,20/04/2020
618,Pichincha,3228233,44,1,0,-0.218611,-78.509722,20/04/2020
619,Santa Elena,401178,5,0,0,-2.2267,-80.8583,20/04/2020
620,Sto. Domingo Tsáchilas,511151,13,0,0,-0.254167,-79.171944,20/04/2020
621,Sucumbíos,230503,1,0,0,0.084722,-76.882778,20/04/2020
622,Tungurahua,590600,9,1,0,-1.241667,-78.619722,20/04/2020
623,Zamora Chinchipe,120416,1,0,0,-4.12,-78.8,20/04/2020
624,Azuay,881394,11,0,0,-2.897414,-79.004481,21/04/2020
625,Bolívar,209933,6,0,0,-1.605556,-79.003056,21/04/2020
626,Carchi,186869,3,0,0,0.81218,-77.71633,21/04/2020
627,Cañar,281396,9,1,0,-2.733333,-78.833333,21/04/2020
628,Chimborazo,524004,25,1,0,-1.674347,-78.648294,21/04/2020
629,Cotopaxi,488716,11,0,0,-0.933333,-78.616667,21/04/2020
630,El Oro,715751,56,0,0,-3.266667,-79.966667,21/04/2020
631,Esmeraldas,591083,7,0,0,1.05,-79.2,21/04/2020
632,Galápagos,33042,1,0,0,-0.7999999999999999,-89.4,21/04/2020
633,Guayas,4387434,238,6,0,-2.183333,-79.883333,21/04/2020
634,Imbabura,476257,8,3,0,0.362678,-78.130667,21/04/2020
635,Loja,521154,6,1,0,-3.983333,-79.2,21/04/2020
636,Los Ríos,921763,19,0,0,-1.8,-79.533333,21/04/2020
637,Manabí,1562079,43,0,0,-1.056181,-80.455217,21/04/2020
638,Morona Santiago,196535,0,0,0,-2.3,-78.116667,21/04/2020
639,Napo,133705,2,1,0,-0.989,-77.8159,21/04/2020
640,Orellana,161338,0,0,0,-0.466667,-76.966667,21/04/2020
641,Pastaza,114202,2,0,0,-1.066667,-78.001111,21/04/2020
642,Pichincha,3228233,44,0,0,-0.218611,-78.509722,21/04/2020
643,Santa Elena,401178,5,0,0,-2.2267,-80.8583,21/04/2020
644,Sto. Domingo Tsáchilas,511151,13,0,0,-0.254167,-79.171944,21/04/2020
645,Sucumbíos,230503,1,0,0,0.084722,-76.882778,21/04/2020
646,Tungurahua,590600,9,0,0,-1.241667,-78.619722,21/04/2020
647,Zamora Chinchipe,120416,1,0,0,-4.12,-78.8,21/04/2020
648,Azuay,881394,11,0,0,-2.897414,-79.004481,22/04/2020
649,Bolívar,209933,7,1,0,-1.605556,-79.003056,22/04/2020
650,Carchi,186869,3,0,0,0.81218,-77.71633,22/04/2020
651,Cañar,281396,9,0,0,-2.733333,-78.833333,22/04/2020
652,Chimborazo,524004,26,1,0,-1.674347,-78.648294,22/04/2020
653,Cotopaxi,488716,11,0,0,-0.933333,-78.616667,22/04/2020
654,El Oro,715751,57,1,0,-3.266667,-79.966667,22/04/2020
655,Esmeraldas,591083,7,0,0,1.05,-79.2,22/04/2020
656,Galápagos,33042,1,0,0,-0.7999999999999999,-89.4,22/04/2020
657,Guayas,4387434,242,4,0,-2.183333,-79.883333,22/04/2020
658,Imbabura,476257,8,0,0,0.362678,-78.130667,22/04/2020
659,Loja,521154,6,0,0,-3.983333,-79.2,22/04/2020
660,Los Ríos,921763,19,0,0,-1.8,-79.533333,22/04/2020
661,Manabí,1562079,44,1,0,-1.056181,-80.455217,22/04/2020
662,Morona Santiago,196535,0,0,0,-2.3,-78.116667,22/04/2020
663,Napo,133705,2,0,0,-0.989,-77.8159,22/04/2020
664,Orellana,161338,0,0,0,-0.466667,-76.966667,22/04/2020
665,Pastaza,114202,2,0,0,-1.066667,-78.001111,22/04/2020
666,Pichincha,3228233,52,8,0,-0.218611,-78.509722,22/04/2020
667,Santa Elena,401178,5,0,0,-2.2267,-80.8583,22/04/2020
668,Sto. Domingo Tsáchilas,511151,14,1,0,-0.254167,-79.171944,22/04/2020
669,Sucumbíos,230503,1,0,0,0.084722,-76.882778,22/04/2020
670,Tungurahua,590600,9,0,0,-1.241667,-78.619722,22/04/2020
671,Zamora Chinchipe,120416,1,0,0,-4.12,-78.8,22/04/2020
672,Azuay,881394,11,0,0,-2.897414,-79.004481,23/04/2020
673,Bolívar,209933,7,0,0,-1.605556,-79.003056,23/04/2020
674,Carchi,186869,3,0,0,0.81218,-77.71633,23/04/2020
675,Cañar,281396,9,0,0,-2.733333,-78.833333,23/04/2020
676,Chimborazo,524004,27,1,0,-1.674347,-78.648294,23/04/2020
677,Cotopaxi,488716,13,2,0,-0.933333,-78.616667,23/04/2020
678,El Oro,715751,59,2,0,-3.266667,-79.966667,23/04/2020
679,Esmeraldas,591083,12,5,0,1.05,-79.2,23/04/2020
680,Galápagos,33042,1,0,0,-0.7999999999999999,-89.4,23/04/2020
681,Guayas,4387434,245,3,0,-2.183333,-79.883333,23/04/2020
682,Imbabura,476257,8,0,0,0.362678,-78.130667,23/04/2020
683,Loja,521154,7,1,0,-3.983333,-79.2,23/04/2020
684,Los Ríos,921763,19,0,0,-1.8,-79.533333,23/04/2020
685,Manabí,1562079,50,6,0,-1.056181,-80.455217,23/04/2020
686,Morona Santiago,196535,0,0,0,-2.3,-78.116667,23/04/2020
687,Napo,133705,2,0,0,-0.989,-77.8159,23/04/2020
688,Orellana,161338,0,0,0,-0.466667,-76.966667,23/04/2020
689,Pastaza,114202,2,0,0,-1.066667,-78.001111,23/04/2020
690,Pichincha,3228233,54,2,0,-0.218611,-78.509722,23/04/2020
691,Santa Elena,401178,5,0,0,-2.2267,-80.8583,23/04/2020
692,Sto. Domingo Tsáchilas,511151,15,1,0,-0.254167,-79.171944,23/04/2020
693,Sucumbíos,230503,1,0,0,0.084722,-76.882778,23/04/2020
694,Tungurahua,590600,9,0,0,-1.241667,-78.619722,23/04/2020
695,Zamora Chinchipe,120416,1,0,0,-4.12,-78.8,23/04/2020
696,Azuay,881394,11,0,0,-2.897414,-79.004481,24/04/2020
697,Bolívar,209933,7,0,0,-1.605556,-79.003056,24/04/2020
698,Carchi,186869,3,0,0,0.81218,-77.71633,24/04/2020
699,Cañar,281396,9,0,0,-2.733333,-78.833333,24/04/2020
700,Chimborazo,524004,27,0,0,-1.674347,-78.648294,24/04/2020
701,Cotopaxi,488716,13,0,0,-0.933333,-78.616667,24/04/2020
702,El Oro,715751,59,0,0,-3.266667,-79.966667,24/04/2020
703,Esmeraldas,591083,12,0,0,1.05,-79.2,24/04/2020
704,Galápagos,33042,1,0,0,-0.7999999999999999,-89.4,24/04/2020
705,Guayas,4387434,245,0,0,-2.183333,-79.883333,24/04/2020
706,Imbabura,476257,8,0,0,0.362678,-78.130667,24/04/2020
707,Loja,521154,7,0,0,-3.983333,-79.2,24/04/2020
708,Los Ríos,921763,19,0,0,-1.8,-79.533333,24/04/2020
709,Manabí,1562079,50,0,0,-1.056181,-80.455217,24/04/2020
710,Morona Santiago,196535,0,0,0,-2.3,-78.116667,24/04/2020
711,Napo,133705,2,0,0,-0.989,-77.8159,24/04/2020
712,Orellana,161338,0,0,0,-0.466667,-76.966667,24/04/2020
713,Pastaza,114202,2,0,0,-1.066667,-78.001111,24/04/2020
714,Pichincha,3228233,54,0,0,-0.218611,-78.509722,24/04/2020
715,Santa Elena,401178,5,0,0,-2.2267,-80.8583,24/04/2020
716,Sto. Domingo Tsáchilas,511151,15,0,0,-0.254167,-79.171944,24/04/2020
717,Sucumbíos,230503,1,0,0,0.084722,-76.882778,24/04/2020
718,Tungurahua,590600,9,0,0,-1.241667,-78.619722,24/04/2020
719,Zamora Chinchipe,120416,1,0,0,-4.12,-78.8,24/04/2020
720,Azuay,881394,11,0,0,-2.897414,-79.004481,25/04/2020
721,Bolívar,209933,7,0,0,-1.605556,-79.003056,25/04/2020
722,Carchi,186869,3,0,0,0.81218,-77.71633,25/04/2020
723,Cañar,281396,9,0,0,-2.733333,-78.833333,25/04/2020
724,Chimborazo,524004,27,0,0,-1.674347,-78.648294,25/04/2020
725,Cotopaxi,488716,13,0,0,-0.933333,-78.616667,25/04/2020
726,El Oro,715751,59,0,0,-3.266667,-79.966667,25/04/2020
727,Esmeraldas,591083,12,0,0,1.05,-79.2,25/04/2020
728,Galápagos,33042,1,0,0,-0.7999999999999999,-89.4,25/04/2020
729,Guayas,4387434,245,0,0,-2.183333,-79.883333,25/04/2020
730,Imbabura,476257,8,0,0,0.362678,-78.130667,25/04/2020
731,Loja,521154,7,0,0,-3.983333,-79.2,25/04/2020
732,Los Ríos,921763,19,0,0,-1.8,-79.533333,25/04/2020
733,Manabí,1562079,50,0,0,-1.056181,-80.455217,25/04/2020
734,Morona Santiago,196535,0,0,0,-2.3,-78.116667,25/04/2020
735,Napo,133705,2,0,0,-0.989,-77.8159,25/04/2020
736,Orellana,161338,0,0,0,-0.466667,-76.966667,25/04/2020
737,Pastaza,114202,2,0,0,-1.066667,-78.001111,25/04/2020
738,Pichincha,3228233,54,0,0,-0.218611,-78.509722,25/04/2020
739,Santa Elena,401178,5,0,0,-2.2267,-80.8583,25/04/2020
740,Sto. Domingo Tsáchilas,511151,15,0,0,-0.254167,-79.171944,25/04/2020
741,Sucumbíos,230503,1,0,0,0.084722,-76.882778,25/04/2020
742,Tungurahua,590600,9,0,0,-1.241667,-78.619722,25/04/2020
743,Zamora Chinchipe,120416,1,0,0,-4.12,-78.8,25/04/2020
744,Azuay,881394,11,0,0,-2.897414,-79.004481,26/04/2020
745,Bolívar,209933,7,0,0,-1.605556,-79.003056,26/04/2020
746,Carchi,186869,3,0,0,0.81218,-77.71633,26/04/2020
747,Cañar,281396,9,0,0,-2.733333,-78.833333,26/04/2020
748,Chimborazo,524004,27,0,0,-1.674347,-78.648294,26/04/2020
749,Cotopaxi,488716,13,0,0,-0.933333,-78.616667,26/04/2020
750,El Oro,715751,59,0,0,-3.266667,-79.966667,26/04/2020
751,Esmeraldas,591083,12,0,0,1.05,-79.2,26/04/2020
752,Galápagos,33042,1,0,0,-0.7999999999999999,-89.4,26/04/2020
753,Guayas,4387434,245,0,0,-2.183333,-79.883333,26/04/2020
754,Imbabura,476257,8,0,0,0.362678,-78.130667,26/04/2020
755,Loja,521154,7,0,0,-3.983333,-79.2,26/04/2020
756,Los Ríos,921763,19,0,0,-1.8,-79.533333,26/04/2020
757,Manabí,1562079,50,0,0,-1.056181,-80.455217,26/04/2020
758,Morona Santiago,196535,0,0,0,-2.3,-78.116667,26/04/2020
759,Napo,133705,2,0,0,-0.989,-77.8159,26/04/2020
760,Orellana,161338,0,0,0,-0.466667,-76.966667,26/04/2020
761,Pastaza,114202,2,0,0,-1.066667,-78.001111,26/04/2020
762,Pichincha,3228233,54,0,0,-0.218611,-78.509722,26/04/2020
